date,nav_theo_usd_bt,nav_theo_usd_live,nav_ucits_eur_bt,nav_ucits_eur_live,bench_6040_usd,bench_allw_usd,bench_rpar_usd,bench_6040_eur,bench_allw_eur,bench_rpar_eur
2019-12-10,,,423.282,,,,,299.008695,,
2019-12-11,,,424.4374,,,,,298.835045,,
2019-12-12,,,425.8746,,,,,299.926971,,
2019-12-13,,,427.5315,,,,,300.750119,,100.0
2019-12-16,,,429.5936,,,,,301.056616,,100.649831
2019-12-17,,,428.763,,,,,300.962046,,100.072886
2019-12-18,,,428.1526,,,,,301.707809,,99.986313
2019-12-19,,,429.4735,,,,,302.399516,,100.160639
2019-12-20,,,431.2897,,,,,304.424625,,100.677187
2019-12-23,,,432.4682,,,,,304.259043,,100.50126
2019-12-24,,,433.0536,,,,,304.525787,,100.774657
2019-12-26,,,434.4025,,,,,305.306704,,100.848338
2019-12-27,,,433.9994,,,,,303.287004,,100.143471
2019-12-30,,,431.02,,,,,301.620548,,99.808809
2019-12-31,,,431.0512,,,,,301.145755,,99.190381
2020-01-02,,,436.6743,,,,,304.530486,,101.096209
2020-01-03,,,436.1475,,,,,303.938946,,101.708829
2020-01-06,,,436.0311,,,,,303.427102,,101.219924
2020-01-07,,,436.3402,,,,,303.994971,,101.098466
2020-01-08,,,436.8414,,,,,306.114113,,101.467613
2020-01-09,,,439.0663,,,,,307.48286,,101.524504
2020-01-10,,,439.1311,,,,,306.833583,,102.119703
2020-01-13,,,440.7004,,,,,307.568931,,101.968367
2020-01-14,,,440.4274,,,,,307.589975,,102.268777
2020-01-15,,,442.6566,,,,,307.562281,,102.294511
2020-01-16,,,444.3446,,,,,309.461841,,102.239173
2020-01-17,,,445.5534,,,,,311.25168,,102.682677
2020-01-21,,,445.448,,,,,311.41296,,102.741051
2020-01-22,,,445.8623,,,,,311.209705,,102.820162
2020-01-23,,,446.0873,,,,,312.74743,,103.382375
2020-01-24,,,446.0548,,,,,312.074089,,103.755765
2020-01-27,,,442.9247,,,,,309.602716,,103.447762
2020-01-28,,,444.2544,,,,,311.353152,,103.240238
2020-01-29,,,444.5159,,,,,311.823518,,104.007101
2020-01-30,,,445.9255,,,,,311.843045,,103.569813
2020-01-31,,,441.4418,,,,,307.046762,,102.916398
2020-02-03,,,443.5877,,,,,309.35503,,102.950073
2020-02-04,,,444.7891,,,,,312.199802,,103.328874
2020-02-05,,,447.394,,,,,315.473916,,103.81562
2020-02-06,,,447.6616,,,,,316.677614,,104.212905
2020-02-07,,,447.0588,,,,,317.128628,,104.753522
2020-02-10,,,449.3247,,,,,319.655129,,105.367255
2020-02-11,,,450.7433,,,,,319.705219,,105.38742
2020-02-12,,,452.1968,,,,,322.079311,,105.921272
2020-02-13,,,453.2111,,,,,322.946354,,106.067176
2020-02-14,,,454.6829,,,,,323.676488,,106.4613
2020-02-18,,,456.041,,,,,324.487646,,107.382021
2020-02-19,,,459.1924,,,,,325.019017,,107.439851
2020-02-20,,,458.1083,,,,,325.08959,,107.874998
2020-02-21,,,455.59,,,,,321.460669,,107.547072
2020-02-24,,,447.6481,,,,,315.326568,,106.771547
2020-02-25,,,439.5759,,,,,308.997914,,105.475063
2020-02-26,,,439.091,,,,,308.196187,,105.299147
2020-02-27,,,431.6588,,,,,296.671619,,103.210527
2020-02-28,,,432.5123,,,,,296.124858,,102.97649
2020-03-02,,,437.0421,,,,,300.818246,,102.968662
2020-03-03,,,436.3397,,,,,295.519664,,104.038904
2020-03-04,,,443.5698,,,,,303.849829,,104.663474
2020-03-05,,,442.5036,,,,,295.409793,,104.27979
2020-03-06,,,449.3705,,,,,292.097147,,104.239817
2020-03-09,,,440.8097,,,,,274.576397,,100.347618
2020-03-10,,,445.2996,,,,,285.786766,,100.765079
2020-03-11,,,438.846,,,,,276.060373,,97.792979
2020-03-12,,,440.4707,,,,,257.741518,,92.645693
2020-03-13,,,450.5419,,,,,274.553016,,94.376978
2020-03-16,,,447.5085,,,,,256.608629,,91.340625
2020-03-17,,,459.7341,,,,,266.646191,,91.148421
2020-03-18,,,465.715,,,,,256.515377,,87.452719
2020-03-19,,,473.4577,,,,,264.419574,,88.260851
2020-03-20,,,457.9971,,,,,258.466363,,91.070578
2020-03-23,,,448.3423,,,,,256.274198,,93.379402
2020-03-24,,,446.3843,,,,,269.53482,,97.21279
2020-03-25,,,454.2826,,,,,270.663284,,97.79696
2020-03-26,,,457.4195,,,,,276.706792,,98.670408
2020-03-27,,,459.0312,,,,,269.743425,,96.597385
2020-03-30,,,463.3948,,,,,277.337971,,97.025986
2020-03-31,,,455.0085,,,,,274.890709,,96.788237
2020-04-01,,,455.1768,,,,,268.762529,,96.321338
2020-04-02,,,459.9936,,,,,275.306039,,99.064201
2020-04-03,,,459.0284,,,,,274.223121,,99.146744
2020-04-06,,,462.7799,,,,,286.189886,,102.05861
2020-04-07,,,460.8295,,,,,283.907453,,100.708049
2020-04-08,,,464.7478,,,,,290.660628,,101.691589
2020-04-09,,,467.7073,,,,,292.809443,,102.093811
2020-04-13,,,467.2006,,,,,291.260734,,102.663189
2020-04-14,,,467.1315,,,,,294.491526,,102.450146
2020-04-15,,,467.5081,,,,,293.090445,,102.628371
2020-04-16,,,469.3492,,,,,296.054924,,103.015026
2020-04-17,,,472.5102,,,,,299.783578,,102.579483
2020-04-20,,,471.6365,,,,,296.725714,,102.437534
2020-04-21,,,474.8829,,,,,291.496552,,102.117694
2020-04-22,,,477.1883,,,,,296.278594,,103.452395
2020-04-23,,,479.4549,,,,,297.825694,,104.38288
2020-04-24,,,481.6817,,,,,298.998978,,104.369673
2020-04-27,,,476.6253,,,,,300.859158,,104.306057
2020-04-28,,,476.1416,,,,,300.763776,,105.059712
2020-04-29,,,480.6084,,,,,304.09612,,105.574998
2020-04-30,,,477.8924,,,,,299.901666,,102.948369
2020-05-01,,,474.5558,,,,,294.418366,,101.984303
2020-05-04,,,476.6173,,,,,297.024366,,102.859541
2020-05-05,,,477.9255,,,,,300.440678,,103.681705
2020-05-06,,,475.0396,,,,,299.960174,,102.898845
2020-05-07,,,481.4452,,,,,301.412405,,104.033461
2020-05-08,,,481.557,,,,,303.986249,,104.360966
2020-05-11,,,479.1687,,,,,304.455636,,103.851727
2020-05-12,,,477.1243,,,,,300.013399,,103.224448
2020-05-13,,,477.9262,,,,,297.821631,,103.37965
2020-05-14,,,481.5536,,,,,300.7108,,104.174654
2020-05-15,,,481.9313,,,,,301.256963,,104.232237
2020-05-18,,,482.446,,,,,303.818246,,104.30726
2020-05-19,,,482.3936,,,,,301.894432,,104.065116
2020-05-20,,,486.2821,,,,,303.73698,,104.549793
2020-05-21,,,483.4483,,,,,303.38835,,104.353092
2020-05-22,,,485.4306,,,,,305.186224,,104.649464
2020-05-26,,,483.8608,,,,,304.920967,,103.73975
2020-05-27,,,482.3316,,,,,307.222714,,104.013058
2020-05-28,,,483.7421,,,,,304.75412,,103.440603
2020-05-29,,,485.4307,,,,,305.218444,,103.740063
2020-06-01,,,486.5348,,,,,304.959122,,103.953173
2020-06-02,,,487.3638,,,,,305.639975,,104.099151
2020-06-03,,,487.4251,,,,,306.029127,,103.332822
2020-06-04,,,485.8907,,,,,302.352365,,101.745908
2020-06-05,,,489.3068,,,,,308.396769,,102.820235
2020-06-08,,,491.8384,,,,,310.6416,,103.758109
2020-06-09,,,491.1171,,,,,308.176385,,103.341774
2020-06-10,,,493.4746,,,,,306.752374,,103.731818
2020-06-11,,,482.2777,,,,,297.859684,,102.268437
2020-06-12,,,483.8242,,,,,301.300134,,103.191529
2020-06-15,,,485.0604,,,,,301.561021,,102.515117
2020-06-16,,,488.6501,,,,,306.428604,,103.291012
2020-06-17,,,489.0889,,,,,306.106677,,103.357834
2020-06-18,,,491.0148,,,,,307.322342,,103.992848
2020-06-19,,,490.798,,,,,307.19694,,104.469492
2020-06-22,,,491.5606,,,,,305.962518,,104.185391
2020-06-23,,,492.9508,,,,,305.51641,,104.154189
2020-06-24,,,486.5812,,,,,302.342792,,103.813361
2020-06-25,,,489.91,,,,,305.324694,,104.581982
2020-06-26,,,487.1993,,,,,301.145072,,104.593171
2020-06-29,,,489.0104,,,,,303.234531,,104.41857
2020-06-30,,,493.0754,,,,,305.883326,,104.784125
2020-07-01,,,493.7242,,,,,306.753832,,104.563175
2020-07-02,,,496.091,,,,,308.229308,,105.366419
2020-07-06,,,499.7482,,,,,309.146902,,105.694486
2020-07-07,,,499.4541,,,,,308.405257,,106.089862
