date,nav_theo_usd_bt,nav_theo_usd_live,nav_ucits_eur_bt,nav_ucits_eur_live,bench_6040_usd,bench_allw_usd,bench_rpar_usd,bench_6040_eur,bench_allw_eur,bench_rpar_eur
2018-12-28,283.5103,,301.27647,,225.776451,,,240.890309,,
2018-12-31,284.7764,,302.500277,,227.185479,,,242.296234,,
2019-01-02,285.8298,,306.354933,,227.406516,,,244.717254,,
2019-01-03,285.629,,304.785422,,224.524803,,,240.547324,,
2019-01-04,287.0839,,306.235757,,228.759238,,,245.002219,,
2019-01-07,287.9483,,305.085869,,229.691101,,,244.340837,,
2019-01-08,288.4114,,306.484697,,230.922337,,,246.380669,,
2019-01-09,289.4573,,304.883152,,231.649736,,,244.976848,,
2019-01-10,288.6796,,305.182463,,232.028752,,,246.280256,,
2019-01-11,289.0511,,306.414531,,232.213772,,,247.153644,,
2019-01-14,288.3102,,305.645116,,231.23502,,,246.124799,,
2019-01-15,288.6732,,307.493995,,232.84131,,,249.020166,,
2019-01-16,289.1364,,308.574099,,233.259828,,,249.942992,,
2019-01-17,289.9024,,309.467662,,234.255089,,,251.07115,,
2019-01-18,290.2094,,310.52886,,236.048071,,,253.591833,,
2019-01-22,289.5923,,309.931294,,234.2127,,,251.671,,
2019-01-23,289.3145,,309.032747,,234.604595,,,251.602603,,
2019-01-24,290.086,,311.948104,,234.847483,,,253.562955,,
2019-01-25,291.643,,310.856249,,235.99273,,,252.5521,,
2019-01-28,290.9594,,309.584754,,234.859515,,,250.899414,,
2019-01-29,291.9392,,310.488684,,234.916818,,,250.848661,,
2019-01-30,293.7861,,311.135532,,237.356744,,,252.385416,,
2019-01-31,295.7338,,314.092987,,238.894269,,,254.74597,,
2019-02-01,295.4933,,313.634797,,238.765308,,,254.443957,,
2019-02-04,295.2725,,313.888241,,239.695367,,,255.832667,,
2019-02-05,296.3857,,315.941865,,240.499748,,,257.400195,,
2019-02-06,295.634,,316.313783,,240.254722,,,258.095233,,
2019-02-07,295.5322,,316.832264,,238.922983,,,257.173868,,
2019-02-08,296.3389,,318.247172,,239.323606,,,258.051115,,
2019-02-11,295.6548,,318.771227,,239.300617,,,259.049234,,
2019-02-12,296.7457,,318.57148,,241.162108,,,259.941633,,
2019-02-13,296.5773,,320.200342,,241.459933,,,261.741915,,
2019-02-14,297.6314,,320.368212,,241.288248,,,260.766113,,
2019-02-15,299.4336,,322.407998,,242.93034,,,262.622147,,
2019-02-19,301.1447,,322.843583,,243.239419,,,261.815411,,
2019-02-20,300.9597,,322.753407,,243.544292,,,262.23144,,
2019-02-21,298.25,,319.901103,,242.812931,,,261.487788,,
2019-02-22,299.8431,,321.714874,,243.948568,,,262.796555,,
2019-02-25,299.5493,,320.655354,,244.125181,,,262.377796,,
2019-02-26,300.1406,,320.399642,,244.139069,,,261.666952,,
2019-02-27,298.3126,,318.977625,,243.859238,,,261.801512,,
2019-02-28,297.0815,,317.630512,,243.413729,,,261.297943,,
2019-03-01,296.0898,,316.790315,,244.168758,,,262.290678,,
2019-03-04,296.3972,,317.776422,,243.751334,,,262.38493,,
2019-03-05,296.4719,,318.753242,,243.620599,,,262.984041,,
2019-03-06,295.8735,,318.146447,,242.878098,,,262.212671,,
2019-03-07,295.4554,,320.898478,,241.933453,,,263.82501,,
2019-03-08,295.9563,,320.346377,,241.767827,,,262.745356,,
2019-03-11,297.2164,,321.346961,,243.882215,,,264.743846,,
2019-03-12,298.9381,,322.008522,,244.615202,,,264.553707,,
2019-03-13,300.1735,,322.208716,,245.538471,,,264.623736,,
2019-03-14,298.5727,,321.128368,,245.297125,,,264.889869,,
2019-03-15,300.0936,,322.171309,,246.278611,,,265.461252,,
2019-03-18,300.7773,,322.577717,,246.787802,,,265.740233,,
2019-03-19,300.6779,,322.025098,,246.771611,,,265.355274,,
2019-03-20,302.1052,,321.796089,,246.733288,,,263.872797,,
2019-03-21,303.3772,,324.304641,,248.418215,,,266.623225,,
2019-03-22,302.5691,,325.524594,,246.055437,,,265.788699,,
2019-03-25,303.2162,,325.889125,,246.124077,,,265.592546,,
2019-03-26,303.9027,,327.960686,,247.24794,,,267.894763,,
2019-03-27,303.8349,,328.514494,,246.676294,,,267.786455,,
2019-03-28,303.7225,,329.124755,,247.247087,,,269.004213,,
2019-03-29,304.3316,,329.834779,,248.17092,,,270.050262,,
2019-04-01,304.0121,,329.632499,,249.472256,,,271.584964,,
2019-04-02,304.3929,,330.283996,,249.656588,,,271.982122,,
2019-04-03,303.3176,,328.305561,,249.712635,,,271.372264,,
2019-04-04,304.2476,,329.676141,,250.177247,,,272.177663,,
2019-04-05,305.2121,,330.865756,,250.98467,,,273.175398,,
2019-04-08,305.3167,,329.577316,,251.054823,,,272.094421,,
2019-04-09,305.1911,,329.470991,,250.340335,,,271.344148,,
2019-04-10,306.1336,,330.13082,,251.047295,,,271.815948,,
2019-04-11,304.6098,,329.103543,,250.880323,,,272.144525,,
2019-04-12,304.6119,,327.760086,,251.702224,,,271.919634,,
2019-04-15,304.5689,,327.574653,,251.59221,,,271.685361,,
2019-04-16,303.5162,,327.105138,,251.506023,,,272.143643,,
2019-04-17,303.1204,,326.305421,,251.124049,,,271.419935,,
2019-04-18,303.7669,,328.891434,,251.558019,,,273.460494,,
2019-04-22,303.7956,,328.089748,,251.564211,,,272.774866,,
2019-04-23,304.8629,,330.125126,,253.10333,,,275.179563,,
2019-04-24,305.3431,,332.833014,,253.000873,,,276.88831,,
2019-04-25,305.0527,,333.179662,,252.896798,,,277.326426,,
2019-04-26,306.0791,,334.051604,,253.810591,,,278.121101,,
2019-04-29,305.2065,,331.726383,,253.861893,,,277.030805,,
2019-04-30,305.9981,,331.703032,,254.012359,,,276.458453,,
2019-05-01,304.7144,,330.951858,,252.934104,,,275.818601,,
2019-05-02,303.357,,330.158939,,252.378789,,,275.782184,,
2019-05-03,305.2868,,331.354483,,254.03378,,,276.834752,,
2019-05-06,305.2423,,331.350558,,253.532755,,,276.325764,,
2019-05-07,304.2556,,330.53919,,251.122104,,,273.913624,,
2019-05-08,303.489,,329.676906,,250.889546,,,273.635506,,
2019-05-09,303.7577,,329.30673,,250.486504,,,272.647774,,
2019-05-10,304.3709,,329.439767,,251.256446,,,273.045121,,
2019-05-13,302.8628,,328.105415,,247.637309,,,269.356745,,
2019-05-14,303.5943,,329.443932,,249.058556,,,271.352408,,
2019-05-15,305.0078,,331.066439,,250.120031,,,272.58189,,
2019-05-16,305.2158,,332.089804,,251.383652,,,274.618553,,
2019-05-17,304.0897,,331.362783,,250.432165,,,273.991091,,
2019-05-20,303.144,,330.057132,,249.301083,,,272.526428,,
2019-05-21,303.9936,,331.192755,,250.649449,,,274.17475,,
2019-05-22,303.9129,,331.357242,,250.347655,,,274.053387,,
2019-05-23,303.6599,,330.151657,,248.805722,,,271.600593,,
2019-05-24,304.0993,,329.974259,,249.181063,,,271.471342,,
2019-05-28,303.5274,,330.637434,,247.933284,,,271.164771,,
2019-05-29,302.9694,,330.901301,,246.962909,,,270.816895,,
2019-05-30,304.4281,,332.548261,,247.633825,,,271.596534,,
2019-05-31,304.9977,,331.992151,,246.088622,,,268.947245,,
2019-06-03,306.6822,,331.696322,,245.944474,,,267.075143,,
2019-06-04,308.0887,,332.885849,,249.062272,,,270.191589,,
2019-06-05,308.3811,,334.113421,,250.298808,,,272.275938,,
2019-06-06,309.9988,,334.23378,,251.262161,,,271.995509,,
2019-06-07,312.5848,,335.356408,,253.051949,,,272.579226,,
2019-06-10,311.5459,,334.838717,,253.4794,,,273.527259,,
2019-06-11,311.5771,,334.443529,,253.432891,,,273.126952,,
2019-06-12,311.3626,,335.362163,,253.28846,,,273.90965,,
