date,nav_theo_usd_bt,nav_theo_usd_live,nav_ucits_eur_bt,nav_ucits_eur_live,bench_6040_usd,bench_allw_usd,bench_rpar_usd,bench_6040_eur,bench_allw_eur,bench_rpar_eur
2019-02-08,274.0477,,294.307989,,238.566933,,,257.229059,,
2019-02-11,273.8666,,295.279468,,238.545175,,,258.225252,,
2019-02-12,275.908,,296.201157,,240.411634,,,259.126501,,
2019-02-13,275.7907,,297.758043,,240.699444,,,260.911285,,
2019-02-14,276.9908,,298.150824,,240.526603,,,259.936747,,
2019-02-15,278.9051,,300.304424,,242.173796,,,261.797995,,
2019-02-19,280.3937,,300.597377,,242.47012,,,260.981099,,
2019-02-20,280.1534,,300.440439,,242.773899,,,261.395662,,
2019-02-21,277.7558,,297.919151,,242.047338,,,260.657058,,
2019-02-22,279.5214,,299.910827,,243.187785,,,261.970706,,
2019-02-25,279.7428,,299.453301,,243.352944,,,261.541545,,
2019-02-26,280.0366,,298.938652,,243.365477,,,260.83156,,
2019-02-27,278.7392,,298.048316,,243.089019,,,260.968361,,
2019-02-28,277.823,,297.039909,,242.646887,,,260.468509,,
2019-03-01,277.0825,,296.454158,,243.401379,,,261.460072,,
2019-03-04,276.3338,,296.265842,,242.983943,,,261.5526,,
2019-03-05,275.7398,,296.463021,,242.852829,,,262.148956,,
2019-03-06,274.868,,295.559682,,242.110957,,,261.378189,,
2019-03-07,274.4304,,298.062915,,241.166157,,,262.981974,,
2019-03-08,274.8822,,297.535538,,241.010691,,,261.91624,,
2019-03-11,276.5376,,298.98928,,243.107289,,,263.8963,,
2019-03-12,278.3701,,299.853195,,243.846996,,,263.716557,,
2019-03-13,279.5481,,300.069241,,244.767892,,,263.786931,,
2019-03-14,278.0746,,299.08174,,244.52902,,,264.054077,,
2019-03-15,279.498,,300.060503,,245.504521,,,264.620518,,
2019-03-18,280.0514,,300.349599,,246.012376,,,264.8989,,
2019-03-19,280.4394,,300.349728,,245.996899,,,264.515873,,
2019-03-20,282.7173,,301.144507,,245.95392,,,263.032978,,
2019-03-21,284.4312,,304.051716,,247.633394,,,265.77451,,
2019-03-22,282.9854,,304.455106,,245.272253,,,264.936348,,
2019-03-25,283.3632,,304.551622,,245.349708,,,264.750571,,
2019-03-26,283.5766,,306.025502,,246.458681,,,267.033187,,
2019-03-27,282.8383,,305.812403,,245.897663,,,266.934784,,
2019-03-28,283.0415,,306.714071,,246.466524,,,268.148527,,
2019-03-29,283.8631,,307.651005,,247.387571,,,269.191391,,
2019-04-01,283.7772,,307.692317,,248.690176,,,270.727065,,
2019-04-02,284.255,,308.433204,,248.872599,,,271.121519,,
2019-04-03,283.4656,,306.81811,,248.930596,,,270.515902,,
2019-04-04,283.4852,,307.178452,,249.392954,,,271.317889,,
2019-04-05,284.5152,,308.429242,,250.196911,,,272.311455,,
2019-04-08,284.693,,307.314847,,250.267378,,,271.234476,,
2019-04-09,284.5219,,307.157425,,249.554462,,,270.485849,,
2019-04-10,285.9888,,308.406908,,250.256937,,,270.953702,,
2019-04-11,284.6413,,307.529372,,250.091955,,,271.282826,,
2019-04-12,284.3491,,305.957467,,250.913541,,,271.061097,,
2019-04-15,284.3348,,305.812161,,250.792631,,,270.815426,,
2019-04-16,283.1128,,305.116008,,250.720219,,,271.286849,,
2019-04-17,282.0582,,303.632219,,250.339573,,,270.565566,,
2019-04-18,282.6968,,306.078628,,250.7592,,,272.585583,,
2019-04-22,283.6414,,306.323843,,250.778214,,,271.916073,,
2019-04-23,284.5543,,308.133669,,252.298976,,,274.298469,,
2019-04-24,284.9751,,310.631291,,252.205609,,,276.011337,,
2019-04-25,284.6226,,310.865833,,252.101996,,,276.448213,,
2019-04-26,285.8882,,312.015462,,253.010497,,,277.23772,,
2019-04-29,284.8647,,309.617051,,253.063787,,,276.153232,,
2019-04-30,285.7365,,309.739385,,253.212971,,,275.581813,,
2019-05-01,284.323,,308.804655,,252.1373,,,274.943107,,
2019-05-02,283.4439,,308.486494,,251.586416,,,274.909736,,
2019-05-03,284.9762,,309.309611,,253.234195,,,275.956778,,
2019-05-06,284.6742,,309.023209,,252.733265,,,275.447788,,
2019-05-07,283.4678,,307.955604,,250.328739,,,273.041703,,
2019-05-08,282.6813,,307.07372,,250.097181,,,272.764759,,
2019-05-09,282.9975,,306.800391,,249.69475,,,271.779449,,
2019-05-10,283.4269,,306.770759,,250.473379,,,272.187616,,
2019-05-13,280.9325,,304.347297,,246.852228,,,268.496365,,
2019-05-14,282.2219,,306.251773,,248.279164,,,270.49676,,
2019-05-15,283.872,,308.124881,,249.324046,,,271.707903,,
2019-05-16,284.02,,309.027731,,250.596273,,,273.751829,,
2019-05-17,282.4593,,307.792404,,249.6475,,,273.126056,,
2019-05-20,281.0523,,306.00413,,248.521552,,,271.667755,,
2019-05-21,282.0486,,307.284275,,249.854524,,,273.298657,,
2019-05-22,282.4659,,307.973507,,249.563082,,,273.187966,,
2019-05-23,281.4854,,306.04262,,248.022539,,,270.739161,,
2019-05-24,282.1052,,306.108742,,248.396307,,,270.609892,,
2019-05-28,282.5966,,307.837166,,247.150756,,,270.302433,,
2019-05-29,281.6033,,307.565379,,246.19423,,,269.967491,,
2019-05-30,283.177,,309.334188,,246.848925,,,270.729186,,
2019-05-31,283.0836,,308.138498,,245.314333,,,268.094601,,
2019-06-03,283.6841,,306.822413,,245.167947,,,266.225511,,
2019-06-04,285.9557,,308.97143,,248.276921,,,269.333149,,
2019-06-05,286.4919,,310.397715,,249.510204,,,271.411579,,
2019-06-06,288.6503,,311.216304,,250.459596,,,271.120212,,
2019-06-07,291.619,,312.863262,,252.251532,,,271.710523,,
2019-06-10,290.714,,312.449314,,252.680772,,,272.658924,,
2019-06-11,289.9307,,311.208514,,252.623344,,,272.247963,,
2019-06-12,289.7039,,312.034028,,252.489136,,,273.038698,,
2019-06-13,290.6475,,313.347409,,253.338199,,,274.216819,,
2019-06-14,290.0581,,314.651271,,253.135225,,,275.696319,,
2019-06-17,290.4203,,314.735256,,253.171289,,,275.465219,,
2019-06-18,292.6231,,317.822275,,255.028832,,,278.098662,,
2019-06-19,294.0681,,318.452842,,255.720911,,,278.033643,,
2019-06-20,297.4415,,320.237525,,257.36895,,,278.202291,,
2019-06-21,296.3274,,316.871627,,256.877368,,,275.785405,,
2019-06-24,297.5612,,317.364676,,256.877772,,,275.069668,,
2019-06-25,296.0107,,316.610947,,255.377657,,,274.242846,,
2019-06-26,295.3719,,315.858217,,255.001799,,,273.779004,,
2019-06-27,296.4712,,317.030973,,255.824659,,,274.660041,,
2019-06-28,297.423,,318.079555,,256.567055,,,275.483751,,
2019-07-01,297.4456,,320.432069,,258.048165,,,279.102093,,
2019-07-02,299.2316,,322.367517,,258.640649,,,279.752834,,
2019-07-03,301.0243,,324.502994,,260.039832,,,281.443305,,
2019-07-05,298.955,,323.802661,,259.428818,,,282.11534,,
2019-07-08,298.2606,,323.344386,,258.51706,,,281.379554,,
2019-07-09,299.0207,,324.35063,,258.679789,,,281.714942,,
2019-07-10,300.33,,324.525749,,259.499628,,,281.527664,,
2019-07-11,298.8227,,322.810937,,259.476283,,,281.427295,,
2019-07-12,298.5055,,322.007597,,260.287597,,,281.90394,,
2019-07-15,299.0284,,322.918372,,260.488239,,,282.424475,,
2019-07-16,297.1849,,322.304681,,259.873084,,,282.966528,,
2019-07-17,298.5596,,323.374398,,259.081743,,,281.737914,,
2019-07-18,298.9976,,322.341086,,259.824649,,,281.230361,,
2019-07-19,297.1825,,322.003331,,258.832859,,,281.572628,,
2019-07-22,298.1043,,323.324868,,259.351027,,,282.418234,,
2019-07-23,298.0829,,324.959972,,260.359539,,,284.970688,,
2019-07-24,300.222,,327.632754,,261.245982,,,286.238674,,
2019-07-25,298.1373,,325.162153,,260.337263,,,285.071568,,
2019-07-26,298.6155,,326.333633,,261.403781,,,286.810632,,
2019-07-29,298.4848,,325.602495,,261.162033,,,286.028585,,
2019-07-30,298.8733,,325.734011,,260.770651,,,285.343899,,
2019-07-31,296.3898,,325.357837,,259.099263,,,285.56047,,
2019-08-01,295.9405,,324.580334,,258.556118,,,284.712485,,
2019-08-02,294.3673,,322.226968,,257.429822,,,282.920925,,
